sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR13327206	chromosome	-	-	NODE_100_length_10649_cov_10.330995	10649	0.37289886374307446	f1b5f2bb035ddee31b71035f6a5c0506	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	chromosome	-	-	NODE_101_length_10526_cov_9.475400	10526	0.3700361010830325	e2a1345c1d40d66d6a90db9bbda18384	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	chromosome	-	-	NODE_102_length_10392_cov_11.305547	10392	0.3727867590454196	2e7f2d56e0b678ead407eeb209c6be37	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	plasmid	AE271	AO017	NODE_103_length_9956_cov_10.902506	9956	0.3855966251506629	e74d08f6110cb68247e5ba2a984bc80e	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0224204	Acinetobacter baumannii	-	-	-
SRR13327206	chromosome	-	-	NODE_104_length_9888_cov_9.545102	9888	0.35457119741100324	7289710299a2bd28631789df049bc3a3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	plasmid	AB082	AJ649	NODE_105_length_9654_cov_6.781371	9654	0.3616117671431531	c1219617ea96d01ce592d6c1db5b332f	not tested	-	-	-	-	MPF_F,MPF_F,MPF_F,MPF_T	NC_010606_00075,NC_010606_00072,NC_010606_00071,NC_010606_00076	-	-	-	CP026706	0.00873204	Acinetobacter baumannii	-	-	-
SRR13327206	chromosome	-	-	NODE_106_length_9436_cov_10.258755	9436	0.5463119966087325	ac3515a358f5f18825b4f29ab499591c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	CP001182	IS15	repetitve element
SRR13327206	chromosome	-	-	NODE_107_length_9011_cov_10.451414	9011	0.36943735434468983	f5a617d7376ce2cad581d9deaa6b5262	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	chromosome	-	-	NODE_108_length_8975_cov_12.140604	8975	0.3957660167130919	09e241522934535db432b5bad54f8ba9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	plasmid	AC163	AL241	NODE_109_length_8775_cov_329.170816	8775	0.34404558404558405	aadcd1b79c872f57d1de09db8cc1834d	not tested	rep_cluster_1172	000454__KY202458_00008	-	-	-	-	-	-	-	CP026708	0.0	Acinetobacter baumannii	-	-	-
SRR13327206	chromosome	-	-	NODE_10_length_67736_cov_13.961811	67736	0.4045411597968584	89e91f75f4dd491bf92c851b441246a9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	chromosome	-	-	NODE_110_length_8705_cov_8.169300	8705	0.3553130384836301	47b286c4b70b4e14c5d55d138b582d2b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327206	plasmid	AE272	AO018	NODE_111_length_8700_cov_11.531101	8700	0.35758620689655174	80e006bf0ce77e251d71f87bd3adb1f7	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0182524	Acinetobacter baumannii	-	-	-
