sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ERR8024951	chromosome	-	-	NODE_100_length_9479_cov_11.417804	9479	0.41344023631184723	d6269cf5de9fc34907a1003750bee406	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AD096	-	NODE_101_length_9014_cov_10.342120	9014	0.36454404260039935	43322f779e15b4b85b4abffceb89963e	not tested	-	-	-	-	-	-	-	-	-	CP040085	0.0453547	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_102_length_8985_cov_12.095431	8985	0.3969949916527546	5b780344747d3f4703145dc3a26bfc49	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AE272	AO018	NODE_103_length_8867_cov_10.440123	8867	0.35355813691214616	358924272983e5c550f210ba0bde9099	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0155619	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_104_length_8741_cov_12.658297	8741	0.3803912595812836	726b963128310850cdecc73379c544f5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_105_length_8718_cov_16.324748	8718	0.3922918100481762	a640869da4b73788b6c69c6a897eec55	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AB114	-	NODE_106_length_8488_cov_4.498033	8488	0.40021206409048066	838d596e55e6324118f9b21062ce81a1	not tested	rep_cluster_718	002191__CP004359_00001	-	-	-	-	-	-	-	CP032217	0.0291421	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AB114	-	NODE_107_length_8233_cov_4.968773	8233	0.4351998056601482	e95233d70efd845e4312dc405d0fdc10	not tested	-	-	-	-	-	-	-	-	-	CP032217	0.0291421	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_108_length_8137_cov_15.310649	8137	0.4053090819712425	973b645d1d46fb61beb115a7f4e20e28	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_109_length_8023_cov_16.836825	8023	0.4078274959491462	175558e653cf39fcb0d5ed321940ef31	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_10_length_80996_cov_18.204455	80996	0.4014395772630747	fea4824595358e88fba3c544ea3a5ee0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_110_length_7965_cov_11.259598	7965	0.3718062793949409	326e9dd1605ab77fe6fdc3449dd635cf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_111_length_7880_cov_13.406194	7880	0.3780456852791878	603ff4b994260d779a2a8d2e083b3594	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_112_length_7837_cov_14.679245	7837	0.3956871251754498	9cc183c63bdc5bc2ce0ea47ee7289889	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_113_length_7607_cov_6.877064	7607	0.3613776784540555	2b21c4b832757f606d8621b963970235	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_114_length_7539_cov_9.543145	7539	0.3468629791749569	1f244bc5f71ed4d7943b236c8aa2f3c5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_115_length_7432_cov_15.263603	7432	0.38657158234660927	adbdacf3acc674c9988263f62b6e9df7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_116_length_7432_cov_9.357834	7432	0.3731162540365985	d4353b44f24577f0326674dc8729b85b	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_117_length_7370_cov_11.499794	7370	0.3542740841248304	b84cdb6adf934155e01422b7fae47092	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_118_length_7339_cov_10.204006	7339	0.3802970431938956	0fd01b9089e1bb5e479f125f323ae972	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_119_length_7244_cov_13.636109	7244	0.3614025400331309	d1c05c7a86fbca7b4a9c9b4250ea23ae	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_11_length_77367_cov_16.042864	77367	0.39496167616684114	80b5fe5375adbf8b3912fed1b28f05f2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_120_length_7161_cov_14.366893	7161	0.3348694316436252	141c68e402fb31fc60d6506761887f54	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AB114	-	NODE_121_length_6981_cov_4.455681	6981	0.45394642601346513	ff875e6f7f22ffc7d798cc0929c87795	not tested	-	-	-	-	-	-	-	-	-	CP032217	0.0291421	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AE271	AO017	NODE_122_length_6753_cov_7.511271	6753	0.34429142603287427	77847eb693450c61e6eb2250e1f24508	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0168963	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_123_length_6625_cov_13.163960	6625	0.3652830188679245	99ea6cbeb4a2d5197d7ed1fb50b8aa07	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_124_length_6586_cov_11.030523	6586	0.36106893410264196	cef4dfa1d0857ac0712b84dc814c7832	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AB410	-	NODE_125_length_6486_cov_4.167058	6486	0.3973172987974098	50ffd54ba7476c58f2e9f9b2fc976fa9	not tested	-	-	-	-	-	-	-	-	-	CP042995	0.0269907	Acinetobacter nosocomialis	-	-	-
ERR8024951	chromosome	-	-	NODE_126_length_6473_cov_11.844525	6473	0.36026571914104744	15901101ed56e3ed01553f4209545924	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AB337	-	NODE_127_length_6453_cov_66.508700	6453	0.3469704013637068	cf03a1d3ddbfa2023544b8dc0acef985	not tested	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	-	CP026088	0.0286795	Acinetobacter pittii	-	-	-
ERR8024951	plasmid	AB114	-	NODE_128_length_6420_cov_4.568106	6420	0.39034267912772586	16c7fcd1eb319b726cd72335b2a72619	not tested	-	-	-	-	-	-	-	-	-	CP032217	0.0291421	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_129_length_6367_cov_19.485003	6367	0.39469137741479504	768989a56990fda0e1f52e7dac80d575	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_12_length_74466_cov_18.417685	74466	0.40658824161362234	2a7a596c8cba034bb8afe6a5c01b316a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_130_length_6272_cov_8.447756	6272	0.3595344387755102	97521ac4e7c89b8735afd28f44735a1c	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_131_length_6265_cov_12.107849	6265	0.3675977653631285	f7b717878d05ed5737ce7bede7d96c4e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AG297	AQ324	NODE_132_length_6245_cov_4.369997	6245	0.433306645316253	26b3d4982d807a0d76f4c4a7fc164038	not tested	-	-	-	-	-	-	-	-	-	CP032220	0.0145592	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AE272	AO018	NODE_133_length_6214_cov_10.715944	6214	0.36337302864499516	abebb3654b30d498b81c15d1d660d851	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0155619	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_134_length_6156_cov_5.941060	6156	0.3271604938271605	74191a3b8fd9390d7ccb3509df716e4f	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_135_length_6110_cov_11.493761	6110	0.39198036006546644	c9c4ef1145d191450cd099311bc4be45	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_136_length_6007_cov_9.670616	6007	0.3570834026968537	e99f513fe704be1d3f724a6cdb3c66df	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	chromosome	-	-	NODE_137_length_5945_cov_12.782073	5945	0.3675357443229605	c874e9f79ffdc586a254e0af170c826f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AC935	AM305	NODE_138_length_5793_cov_7.477345	5793	0.3412739513205593	66a6da1ab3381729d23ddb04e7ed64bb	not tested	-	-	-	-	-	-	-	-	-	MK134375	0.0129677	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_139_length_5773_cov_16.254670	5773	0.39979213580460765	cc7832f42214ed1ce249cc392af13f82	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AE272	AO018	NODE_13_length_65876_cov_11.867264	65876	0.38253688748557896	2bca2abc690527df2d33bec993b62126	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0155619	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AE688	-	NODE_140_length_5708_cov_57.966420	5708	0.3258584442887176	8c83212c850f136abfb1d7401808eb3a	not tested	-	-	-	-	-	-	-	-	-	CP027248	0.0492808	Acinetobacter pittii	-	-	-
ERR8024951	chromosome	-	-	NODE_141_length_5705_cov_6.485194	5705	0.2997370727432077	e131d542f83de88be76eb501b407e1d8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AE272	AO018	NODE_142_length_5645_cov_9.228994	5645	0.3879539415411869	daa179276a1ec904c5e80847e73cece2	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0155619	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AE271	AO017	NODE_143_length_5612_cov_10.738436	5612	0.343727726300784	f2e978ffccfe3d874037f266d2480bc3	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0168963	Acinetobacter baumannii	-	-	-
ERR8024951	chromosome	-	-	NODE_144_length_5601_cov_97.346419	5601	0.3470808784145688	b4fe7b2116b3a51ecc5ced7e7ee26190	not tested	-	-	MOBQ	CP032110_00003	-	-	-	-	-	-	-	-	-	-	-
ERR8024951	plasmid	AB410	-	NODE_145_length_5538_cov_3.922228	5538	0.37739256049115205	9e33ea6677fc32d3b0e92036e08e9e5e	not tested	rep_cluster_1656	001057__CP015616_00173	-	-	-	-	-	-	-	CP042995	0.0269907	Acinetobacter nosocomialis	-	-	-
ERR8024951	plasmid	AB114	-	NODE_146_length_5498_cov_4.080200	5498	0.40032739177882865	676d4d931ebcbb29f03115d5d2b7cae3	not tested	-	-	-	-	-	-	-	-	-	CP032217	0.0291421	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AG297	AQ324	NODE_147_length_5481_cov_3.809365	5481	0.4614121510673235	5f34406c1e5c580a72442234b4db5c4f	not tested	-	-	-	-	-	-	-	-	-	CP032220	0.0145592	Acinetobacter baumannii	-	-	-
ERR8024951	plasmid	AE272	AO018	NODE_148_length_5470_cov_8.711041	5470	0.3510054844606947	a123f738bee5931734751317db5b0bfa	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0155619	Acinetobacter baumannii	-	-	-
