sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ERR6938929	chromosome	-	-	NODE_10_length_156710_cov_31.318151	156710	0.3830004466849595	4e5e6e7c5109fca0b4d24a937b4b3a01	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_11_length_148259_cov_28.958788	148259	0.3769079786050088	6514754c32497d12500f957a7148963a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_12_length_134224_cov_37.132898	134224	0.39111485278340685	3e639276319ce94e82c057b6cbde8d7c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_13_length_116531_cov_40.579566	116531	0.3984690768979928	2c1cb7c3e7994a557d31030a5593a21e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_14_length_112196_cov_27.259382	112196	0.37621881049448247	a034480171337045223249b0b1183169	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_15_length_109208_cov_33.519123	109208	0.39979671818914364	c6e3e199be052c73ba293fb7306d407f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_16_length_106080_cov_29.315877	106080	0.39294871794871794	c3c29ec46fd4a59a36a2042d02f212c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_17_length_105975_cov_33.402490	105975	0.3852075029751223	158f9bffb8ffb02aa1084b1c0c980522	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_18_length_101547_cov_32.299710	101547	0.39656513732557336	4b75cfd15cdffa08bb1dbe29adf58f3b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_19_length_93070_cov_26.229448	93070	0.38201353819705597	749ef091cc612b533adc61bad1a8c1c0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_1_length_295941_cov_40.152118	295941	0.39558560659050285	0531417d4862daf3caf0bd0a35873bdb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_20_length_89715_cov_37.672704	89715	0.39866243103160004	7f0be9d58c4df30646fcb3162f884328	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_21_length_87434_cov_30.082498	87434	0.39152961090651234	aae4d947e8e99ced6352e015dfdbb311	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_22_length_79977_cov_40.977015	79977	0.39751428535704014	8551524719cd7267d7852939e63da945	not tested	rep_cluster_2288	CP032289_00012	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	plasmid	AE271	-	NODE_23_length_65744_cov_27.012202	65744	0.3853887807252373	987e08a4bcce4c6591f119fe3f8d699a	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0280449	Acinetobacter baumannii	-	-	-
ERR6938929	chromosome	-	-	NODE_24_length_60897_cov_26.533981	60897	0.38901752138857415	8c6096cdf0d299468a913a46a9a480fc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_25_length_60557_cov_40.377006	60557	0.39435573096421556	20dc9f5418be5be6529ca1724a077ec8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_26_length_50610_cov_39.848568	50610	0.3842499109157857	1c6fb6293b49c77364f40efeefe6d7bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_27_length_50259_cov_25.258911	50259	0.3599952247358682	048a461cb4eb5b9bfb03b2ce22f7bb2b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_28_length_44000_cov_27.067834	44000	0.36075	43321219dbbfbacb21aff3fd1e109da2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_29_length_28945_cov_39.540768	28945	0.3879771981343928	bd55dda51355518d741a0d01e8534497	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_2_length_269082_cov_39.874334	269082	0.40330828520673995	4bf34678cb412d52cb5951596cb96c01	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_30_length_26525_cov_37.102021	26525	0.393440150801131	ec7a9a933cb8693aab79bf02ec2d8708	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_31_length_16568_cov_26.647823	16568	0.36836069531627236	b6aef36d833a3bf4572144022b3db255	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_32_length_15060_cov_42.250585	15060	0.4053120849933599	486f4b302a36415695e88a50922bbe81	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_33_length_14067_cov_67.342855	14067	0.4459373000639795	8b25f2c80b04fee500f2662a093fb86d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	LT898484,KX242350	ISEhe4,Tn2	repetitve element
ERR6938929	plasmid	AC715	AM016	NODE_34_length_9581_cov_37.470998	9581	0.34276171589604426	31c8c4a7c3ce671a1750ede53abd8274	not tested	-	-	-	-	-	-	-	-	-	CP015485	0.0149234	Acinetobacter baumannii	-	-	-
ERR6938929	plasmid	AC163	AL241	NODE_35_length_8830_cov_128.100218	8830	0.34552661381653454	90d1d1e35ecf017be15af46ebc50506b	not tested	rep_cluster_1172	000454__KY202458_00008	-	-	-	-	-	-	-	CP026708	0.0	Acinetobacter baumannii	-	-	-
ERR6938929	chromosome	-	-	NODE_36_length_8120_cov_40.359182	8120	0.6289408866995074	432035c123a579bc1b3a413ad77f71aa	not tested	-	-	-	-	-	-	-	-	-	-	-	-	KY978629	IS5D	repetitve element
ERR6938929	plasmid	AB702	AK583	NODE_37_length_6177_cov_85.249424	6177	0.39193783389995146	4e0f0df1102a6cbdaef1c91b4750028b	not tested	-	-	MOBP	NZ_AFDA02000006_00006	-	-	-	-	-	CP027181	4.76906e-05	Acinetobacter baumannii	-	-	-
ERR6938929	plasmid	AC715	AM016	NODE_38_length_6162_cov_60.259607	6162	0.5149302174618631	8fdc097b90d480832f62ce0938713738	not tested	-	-	-	-	-	-	-	-	-	CP015485	0.0149234	Acinetobacter baumannii	-	-	-
ERR6938929	chromosome	-	-	NODE_39_length_5558_cov_228.661110	5558	0.48812522490104354	c5d53af9cdd548a772a55a90d9a132b2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR6938929	chromosome	-	-	NODE_3_length_249815_cov_35.029690	249815	0.3954957913199478	ad23850cfe60b5081a33954f9df00071	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
