qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002211__NC_010606_00001|rep_cluster_734	NODE_17_length_52241_cov_25.703042	1113	52241	1	1113	8826	9937	1113	0	99.91	100.0	100.0	minus	0.0	2049	replicon
000562__KT346360_00001|rep_cluster_1254	NODE_23_length_17299_cov_163.460930	930	17299	1	930	5318	6247	930	92	90.108	100.0	100.0	plus	0.0	1208	replicon
000682__CU468232_00001|rep_cluster_1364	NODE_23_length_17299_cov_163.460930	894	17299	1	894	11836	12729	894	3	99.664	100.0	100.0	plus	0.0	1635	replicon
NC_017163_00021|MOBF	NODE_17_length_52241_cov_25.703042	1091	52241	1	1091	44159	47431	1091	2	99.817	100.0	100.0	minus	0.0	2202	relaxase
LN865144_00010|MOBQ	NODE_23_length_17299_cov_163.460930	477	17299	1	477	3344	4777	478	37	92.05	100.0	100.0	plus	0.0	912	relaxase
CP032110_00003|MOBQ	NODE_32_length_4564_cov_293.749832	318	4564	1	241	2	724	241	3	98.755	76.0	100.0	minus	1.2500000000000001e-163	491	relaxase
CP032110_00003|MOBQ	NODE_32_length_4564_cov_293.749832	318	4564	210	318	4239	4562	109	11	88.991	34.0	100.0	minus	1.6e-32	124	relaxase
NC_017163_00053|MPF_F	NODE_17_length_52241_cov_25.703042	1000	52241	1	1000	15613	18612	1000	6	99.4	100.0	100.0	minus	0.0	1822	mate-pair-formation
NC_017163_00052|MPF_F	NODE_17_length_52241_cov_25.703042	475	52241	1	475	18631	20055	475	0	100.0	100.0	100.0	minus	0.0	983	mate-pair-formation
NZ_AEOY01000095_00077|MPF_F	NODE_17_length_52241_cov_25.703042	685	52241	1	685	21265	23319	685	0	100.0	100.0	100.0	minus	0.0	1419	mate-pair-formation
NC_010606_00080|MPF_F	NODE_17_length_52241_cov_25.703042	235	52241	1	235	23319	24023	235	0	100.0	100.0	100.0	minus	5.6699999999999996e-158	481	mate-pair-formation
NC_010606_00079|MPF_F	NODE_17_length_52241_cov_25.703042	347	52241	1	347	24041	25081	347	0	100.0	100.0	100.0	minus	0.0	698	mate-pair-formation
NC_010606_00078|MPF_F	NODE_17_length_52241_cov_25.703042	212	52241	1	212	25081	25716	212	0	100.0	100.0	100.0	minus	1.22e-140	431	mate-pair-formation
NC_010606_00076|MPF_T	NODE_17_length_52241_cov_25.703042	908	52241	1	908	26646	29369	908	0	100.0	100.0	100.0	minus	0.0	1754	mate-pair-formation
NC_010606_00075|MPF_F	NODE_17_length_52241_cov_25.703042	214	52241	1	214	29382	30023	214	0	100.0	100.0	100.0	minus	1.13e-145	445	mate-pair-formation
NC_010606_00072|MPF_F	NODE_17_length_52241_cov_25.703042	438	52241	1	438	31054	32367	438	0	100.0	100.0	100.0	minus	0.0	862	mate-pair-formation
NC_010606_00071|MPF_F	NODE_17_length_52241_cov_25.703042	240	52241	1	240	32380	33099	240	0	100.0	100.0	100.0	minus	4e-151	462	mate-pair-formation
NC_017163_00020|MPF_T	NODE_17_length_52241_cov_25.703042	719	52241	1	719	47446	49602	719	4	99.444	100.0	100.0	minus	0.0	1437	mate-pair-formation
