qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002211__NC_010606_00001|rep_cluster_734	NODE_23_length_55843_cov_40.954632	1113	55843	1	1113	37597	38708	1113	0	99.91	100.0	100.0	plus	0.0	2049	replicon
000523__LT594096_00001|rep_cluster_1226	NODE_35_length_9507_cov_112.750213	936	9507	1	936	1950	2885	936	0	100.0	100.0	100.0	minus	0.0	1729	replicon
000594__NZ_AFDL01000005_00001|rep_cluster_1280	NODE_41_length_2376_cov_136.612648	573	2376	1	573	807	1379	573	0	100.0	100.0	100.0	minus	0.0	1059	replicon
NC_017163_00021|MOBF	NODE_34_length_10367_cov_44.717374	1091	10367	1	1091	3036	6308	1091	2	99.817	100.0	100.0	minus	0.0	2202	relaxase
NC_006877_00013|MOBQ	NODE_35_length_9507_cov_112.750213	363	9507	1	363	3485	4573	363	0	100.0	100.0	100.0	minus	0.0	725	relaxase
NZ_AFDA02000006_00006|MOBP	NODE_37_length_6177_cov_154.465449	604	6177	1	604	1303	3114	604	0	100.0	100.0	100.0	minus	0.0	1224	relaxase
NC_010606_00071|MPF_F	NODE_23_length_55843_cov_40.954632	240	55843	1	240	14435	15154	240	0	100.0	100.0	100.0	plus	4.15e-151	462	mate-pair-formation
NC_010606_00072|MPF_F	NODE_23_length_55843_cov_40.954632	438	55843	1	438	15167	16480	438	0	100.0	100.0	100.0	plus	0.0	862	mate-pair-formation
NC_010606_00075|MPF_F	NODE_23_length_55843_cov_40.954632	214	55843	1	214	17511	18152	214	0	100.0	100.0	100.0	plus	1.17e-145	445	mate-pair-formation
NC_010606_00076|MPF_T	NODE_23_length_55843_cov_40.954632	908	55843	1	908	18165	20888	908	0	100.0	100.0	100.0	plus	0.0	1754	mate-pair-formation
NC_010606_00078|MPF_F	NODE_23_length_55843_cov_40.954632	212	55843	1	212	21818	22453	212	0	100.0	100.0	100.0	plus	1.27e-140	431	mate-pair-formation
NC_010606_00079|MPF_F	NODE_23_length_55843_cov_40.954632	347	55843	1	347	22453	23493	347	0	100.0	100.0	100.0	plus	0.0	698	mate-pair-formation
NC_010606_00080|MPF_F	NODE_23_length_55843_cov_40.954632	235	55843	1	235	23511	24215	235	0	100.0	100.0	100.0	plus	5.88e-158	481	mate-pair-formation
NZ_AEOY01000095_00077|MPF_F	NODE_23_length_55843_cov_40.954632	685	55843	1	685	24215	26269	685	0	100.0	100.0	100.0	plus	0.0	1419	mate-pair-formation
NC_017163_00052|MPF_F	NODE_23_length_55843_cov_40.954632	475	55843	1	475	27479	28903	475	0	100.0	100.0	100.0	plus	0.0	983	mate-pair-formation
NC_017163_00053|MPF_F	NODE_23_length_55843_cov_40.954632	1000	55843	1	1000	28922	31921	1000	6	99.4	100.0	100.0	plus	0.0	1822	mate-pair-formation
NZ_AFDA02000009_00109|MPF_I	NODE_24_length_55593_cov_40.741720	272	55593	1	272	3647	4462	272	0	100.0	100.0	100.0	plus	4.2499999999999997e-175	533	mate-pair-formation
NC_017163_00020|MPF_T	NODE_34_length_10367_cov_44.717374	719	10367	1	719	6323	8479	719	4	99.444	100.0	100.0	minus	0.0	1437	mate-pair-formation
