sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR14101949	chromosome	-	-	NODE_100_length_13982_cov_8.048693	13982	0.3896438277785724	082a5303f464d3503df92b5399b17718	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_101_length_13691_cov_9.273911	13691	0.4110729676429771	d446e392523d8c91583715761d2da2ea	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_102_length_13444_cov_11.639565	13444	0.4344689080630765	9cc596b5fea329f9a686a055be511261	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_103_length_13421_cov_10.392329	13421	0.39579763057894346	2a1f5fe944ce86776b5eabee168a81ee	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_104_length_13127_cov_10.439745	13127	0.38546507198903024	93827b3f01a68441bf4ae53998de598e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_105_length_12848_cov_8.792062	12848	0.41492839352428396	509f447061873e28bd97fbfac981cc1f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_106_length_12800_cov_11.019132	12800	0.40203125	77efd9cfd4c56a96a3a977fada7f193d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_107_length_12704_cov_9.604839	12704	0.40656486146095716	78aa2bc990d6f6379bb05b70c6a3fb76	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_108_length_12571_cov_8.626042	12571	0.3975021875745764	db778504bd38bd6f42060c75809be01e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_109_length_12429_cov_10.159043	12429	0.42239922761284093	f6ee9398f275f1c216bf2f4f6aa02d97	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_10_length_46279_cov_11.774383	46279	0.4096458436872015	43efe42f1bfca476b8dcf60960c733fd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_110_length_12121_cov_10.099235	12121	0.40978467123174656	7f3fd3d24dd8825fd6781191c4283b8b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101949	chromosome	-	-	NODE_111_length_11581_cov_8.216426	11581	0.38580433468612385	70f2d6d4d32362798d28005579ceb03c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
