qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP032289_00012|rep_cluster_2288	NODE_17_length_79977_cov_10.691267	747	79977	1	695	33041	33735	695	47	93.237	93.0	93.0	minus	0.0	1024	replicon
002211__NC_010606_00001|rep_cluster_734	NODE_36_length_38702_cov_9.477554	1113	38702	1	1113	9280	10391	1113	0	99.91	100.0	100.0	minus	0.0	2049	replicon
000454__KY202458_00008|rep_cluster_1172	NODE_63_length_8830_cov_749.029206	951	8830	1	951	175	1125	951	0	100.0	100.0	100.0	plus	0.0	1757	replicon
NC_017163_00021|MOBF	NODE_52_length_22091_cov_9.010686	1091	22091	1	1091	1245	4517	1091	3	99.725	100.0	100.0	minus	0.0	2201	relaxase
NZ_AFDA02000006_00006|MOBP	NODE_65_length_6177_cov_716.188878	604	6177	1	604	1666	3477	604	0	100.0	100.0	100.0	minus	0.0	1224	relaxase
NZ_ALIR01000019_00003|MOBQ	NODE_71_length_4463_cov_16.381302	972	4463	1	972	623	3538	972	11	98.868	100.0	100.0	minus	0.0	1890	relaxase
NC_017163_00053|MPF_F	NODE_36_length_38702_cov_9.477554	1000	38702	1	1000	16067	19066	1000	6	99.4	100.0	100.0	minus	0.0	1822	mate-pair-formation
NC_017163_00052|MPF_F	NODE_36_length_38702_cov_9.477554	475	38702	1	475	19085	20509	475	0	100.0	100.0	100.0	minus	0.0	983	mate-pair-formation
NZ_AEOY01000095_00077|MPF_F	NODE_36_length_38702_cov_9.477554	685	38702	1	685	21719	23773	685	0	100.0	100.0	100.0	minus	0.0	1419	mate-pair-formation
NC_010606_00080|MPF_F	NODE_36_length_38702_cov_9.477554	235	38702	1	235	23773	24477	235	0	100.0	100.0	100.0	minus	5.55e-158	481	mate-pair-formation
NC_010606_00079|MPF_F	NODE_36_length_38702_cov_9.477554	347	38702	1	347	24495	25535	347	0	100.0	100.0	100.0	minus	0.0	698	mate-pair-formation
NC_010606_00078|MPF_F	NODE_36_length_38702_cov_9.477554	212	38702	1	212	25535	26170	212	0	100.0	100.0	100.0	minus	1.2e-140	431	mate-pair-formation
NC_010606_00076|MPF_T	NODE_36_length_38702_cov_9.477554	908	38702	1	908	27100	29823	908	0	100.0	100.0	100.0	minus	0.0	1754	mate-pair-formation
NC_010606_00075|MPF_F	NODE_36_length_38702_cov_9.477554	214	38702	1	214	29836	30477	214	0	100.0	100.0	100.0	minus	1.1e-145	445	mate-pair-formation
NC_010606_00072|MPF_F	NODE_36_length_38702_cov_9.477554	438	38702	1	438	31508	32821	438	0	100.0	100.0	100.0	minus	0.0	862	mate-pair-formation
NC_010606_00071|MPF_F	NODE_36_length_38702_cov_9.477554	240	38702	1	240	32834	33553	240	0	100.0	100.0	100.0	minus	3.91e-151	462	mate-pair-formation
NC_017163_00020|MPF_T	NODE_52_length_22091_cov_9.010686	719	22091	1	719	4532	6688	719	4	99.444	100.0	100.0	minus	0.0	1437	mate-pair-formation
