sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR13327190	plasmid	AB082	AJ649	NODE_100_length_6625_cov_4.388140	6625	0.3180377358490566	96bcbe4111be0543ec0d2622d0338447	not tested	-	-	-	-	-	-	-	-	-	CP026706	0.0100623	Acinetobacter baumannii	-	-	-
SRR13327190	plasmid	AB702	AK583	NODE_101_length_6177_cov_539.286607	6177	0.39226161567103773	689d250786986e607c7605af9cd15588	not tested	-	-	MOBP	NZ_AFDA02000006_00006	-	-	-	-	-	CP027181	4.76906e-05	Acinetobacter baumannii	-	-	-
SRR13327190	chromosome	-	-	NODE_102_length_6131_cov_20.620358	6131	0.3625835915837547	0d088cf4bafabeec37eb685c50a94cc7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	chromosome	-	-	NODE_103_length_5718_cov_32.520911	5718	0.399181348994483	e6df7a8817366145136c0d49c57acb44	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	chromosome	-	-	NODE_104_length_5558_cov_121.330097	5558	0.48812522490104354	c36a9fc416aa6aa62616d883d31b91c7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	plasmid	AC715	-	NODE_105_length_5431_cov_13.913166	5431	0.3472656969250598	be2242a9920dc9ff4de9e22caf0af1bc	not tested	-	-	-	-	-	-	-	-	-	CP015485	0.0263945	Acinetobacter baumannii	-	-	-
SRR13327190	chromosome	-	-	NODE_106_length_4984_cov_14.922416	4984	0.38302568218298555	034a883a514a3f2bf74f04b3f1dabdda	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	chromosome	-	-	NODE_107_length_4956_cov_16.374305	4956	0.3888216303470541	70f4cc90b359363774a57e74512af63d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	chromosome	-	-	NODE_108_length_4926_cov_13.567226	4926	0.37251319529029636	d5b796aa8919e29f05767f3dc1b8830a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327190	chromosome	-	-	NODE_109_length_4918_cov_16.472920	4918	0.36986579910532735	94503a61c85408d1fb2e610fb755a164	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
