sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ERR10808136	chromosome	-	-	NODE_10_length_188804_cov_8.075239	188804	0.39301074129785385	dcbe6183426cb08530442eba65e54b85	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_11_length_186627_cov_8.788869	186627	0.3944713251565958	c5a963282e49b060d92c18afc5947d39	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_12_length_161075_cov_8.864508	161075	0.3970448548812665	18d205a33d0711d8673115def239b62c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_13_length_151558_cov_7.622593	151558	0.38582588843874954	51038a964627beda98463feb0d1f2489	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_14_length_102801_cov_7.577048	102801	0.3807064133617377	414ef2d58d6a059d500dc50eda2c37ca	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_15_length_100804_cov_8.864637	100804	0.39520257132653464	42f994f7a555b6fdd424c9c4d37a1d6f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_16_length_86384_cov_7.557142	86384	0.38029033154287833	f362e08604d278bcdef126634e6d2337	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	plasmid	AE271	AO017	NODE_17_length_76600_cov_7.276728	76600	0.3711096605744125	eaa09e73a34cf6fdbb4238c81dccf218	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0206797	Acinetobacter baumannii	-	-	-
ERR10808136	chromosome	-	-	NODE_18_length_50250_cov_8.862774	50250	0.3849154228855721	cd1cde5e8039ad842cbe9f75e425cfb7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_19_length_43099_cov_6.982731	43099	0.3984315181326713	ca38c0efc9dc4104843a64e16eec84ab	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_1_length_390858_cov_8.707689	390858	0.39919356901995096	3026ed2562cdd98322ad614f251f6da3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_20_length_40569_cov_7.023999	40569	0.3886465034878848	b33e9fbf44b3056c8e17b1df5d60d139	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_21_length_29263_cov_8.260527	29263	0.3868707924683047	50679a92a3c11af2f92232f3b89b9864	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	plasmid	AB114	AJ689	NODE_22_length_25702_cov_7.989689	25702	0.3907867092055093	890c78f64eb3f37ac4c2859e40e4b946	not tested	-	-	MOBP	NZ_AEOY01000096_00007	-	-	-	-	-	CP027185	0.00157453	Acinetobacter baumannii	-	-	-
ERR10808136	plasmid	AB114	AJ689	NODE_23_length_25541_cov_8.610133	25541	0.396225676363494	8ba300e951d8a25f9951518e2febfdc3	not tested	rep_cluster_718	002191__CP004359_00001	-	-	-	-	-	-	-	CP027185	0.00157453	Acinetobacter baumannii	-	-	-
ERR10808136	plasmid	AB114	AJ689	NODE_24_length_18006_cov_8.881499	18006	0.37476396756636676	8ed3b0772ae567470dc606c101ceffbf	not tested	-	-	-	-	-	-	-	-	-	CP027185	0.00157453	Acinetobacter baumannii	-	-	-
ERR10808136	plasmid	AB114	AJ689	NODE_25_length_15524_cov_8.472934	15524	0.4154212831744396	0738b2f60d2d7aca530041af1f108408	not tested	-	-	-	-	-	-	-	-	-	CP027185	0.00157453	Acinetobacter baumannii	-	-	-
ERR10808136	chromosome	-	-	NODE_26_length_13348_cov_7.738999	13348	0.416841474378184	57b523096684607857bc241808f9a14b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_27_length_12021_cov_6.720768	12021	0.4170202146244073	cdaf8646214ea3826a82656e4cc0b383	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_28_length_7060_cov_8.039793	7060	0.4157223796033994	1cbcc260e50a3259e994be3d0a14474e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	plasmid	AB114	AJ689	NODE_29_length_5981_cov_8.151151	5981	0.40494900518307975	cd463020bce591a10a939db78007175d	not tested	-	-	-	-	-	-	-	-	-	CP027185	0.00157453	Acinetobacter baumannii	-	-	-
ERR10808136	chromosome	-	-	NODE_2_length_354675_cov_7.977506	354675	0.38384154507647844	e155accc70d5f38caeb6c584d45be8e7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_30_length_5485_cov_18.381730	5485	0.44758432087511396	a14474d9cf0f725e4c4cea44cf8acece	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR10808136	chromosome	-	-	NODE_31_length_5186_cov_46.666405	5186	0.49872273531145606	c46e3fde5071f2cbd81c805a96cd0f6b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
