sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
ERR7226594	chromosome	-	-	NODE_10_length_139496_cov_36.388574	139496	0.3870863680679016	049b7be0f0d8bdcaf55e9c856b96a7f5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_11_length_135965_cov_29.496497	135965	0.38214246313389477	09433d4f3d2c19057ed6e4e81573b75e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_12_length_98529_cov_37.534116	98529	0.39027088471414506	875574522f0ecc5e23da48a934b35fc1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_13_length_98435_cov_25.597797	98435	0.3733834510082796	60fe8f7fefe84426f5dd1f755ca15522	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_14_length_89167_cov_24.909766	89167	0.36828647369542544	2ea0a260be9e5e9edcb161ae4adcbe44	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_15_length_75949_cov_41.536519	75949	0.40574596110547867	5f9d39aac5793b80b6201b046bbfcacc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_16_length_74643_cov_29.912642	74643	0.38752461717776615	4896fa0f98219591fa6fa56a4f1c891d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_17_length_62437_cov_31.635648	62437	0.38594102855678525	31cdf3b888b496eb7ec512ccc4e6b419	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_18_length_58187_cov_24.903030	58187	0.37596026603880595	4eb28ed3a27c021608666f5b4bafe7a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_19_length_54086_cov_36.806305	54086	0.39365085234626335	17b513d4829bdf459a094e8c9b528865	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_1_length_457820_cov_41.817124	457820	0.39754925516578565	ccd86a58d642dd7c872c83c2d6cc45f0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_20_length_52014_cov_30.756429	52014	0.3834352289768139	46c9268e7a3efd15ca618a516e152470	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_21_length_50472_cov_43.329224	50472	0.3845696623870661	d3993d3c75c68b71006526b4ab034bc8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_22_length_47610_cov_25.156153	47610	0.38428901491283346	1379a63e6936058ca137c097af2e3c4d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_23_length_42602_cov_24.103347	42602	0.3740904182902211	1f1ba8dfb790e5cf8613f379a7416c00	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_24_length_31912_cov_41.591613	31912	0.3895086487841564	1c94206ffc8aa4a5d4612d726089b930	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_25_length_25254_cov_29.394037	25254	0.3907895778886513	7fd9a4952ac08bb7fabaeedc07b565fc	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_26_length_23970_cov_38.587324	23970	0.402377972465582	a9498bb95c3b6ffca9eb5e0174b82e38	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_27_length_23741_cov_36.598173	23741	0.3975822416915884	1a0f461c58822914b3fe2caba4d65a7b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ERR7226594	chromosome	-	-	NODE_28_length_23430_cov_29.447473	23430	0.36867264191207855	02337981097ae58dd229c34904eb3606	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
