sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR28167564	chromosome	-	-	NODE_10_length_116519_cov_35.480029	116519	0.39844145589989616	ae8f4b9912800ef986cc2560fe89a36f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_11_length_106463_cov_34.364766	106463	0.38567389609535707	c8e32e880a85a7c13fd299331d9380a1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_12_length_106083_cov_34.754897	106083	0.39294703204094905	b602f894eecea385bcbacdf1d48b0e13	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_13_length_98108_cov_35.206501	98108	0.3922106250254821	377fe3d786df6d08fb437b497b1d774e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_14_length_89687_cov_34.845515	89687	0.39868654320024083	e06562491315c122893b93dbdde50ed1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_15_length_79977_cov_35.483713	79977	0.39748927816747315	695ed08e64d4a3f1c339a5c943536159	not tested	rep_cluster_2288	CP032289_00012	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_16_length_75174_cov_32.918029	75174	0.37470402000691727	783926d29f4300d802f520feaa2234cb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_17_length_71121_cov_35.665653	71121	0.38871781892830526	4cf1e6ce0c65f2be0130aedceaf25a44	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_18_length_70072_cov_32.311291	70072	0.3875299691745633	387e72bc0c1ba61ba1941d8c76b5f451	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_19_length_68992_cov_34.280188	68992	0.4001188543599258	3f6fd0ef7056ca44be7e64c7550f6241	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_1_length_492912_cov_32.566878	492912	0.38243134677183754	44614a687302ace14301e9ef2199f792	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_20_length_67219_cov_35.626847	67219	0.4196581323732873	8051b4ce3001f0d6622020b34678b96f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_21_length_64282_cov_33.983703	64282	0.3914159484770231	9c1a17df80158d734b459e711d156686	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_22_length_53698_cov_34.275733	53698	0.39338522850013036	6323e6681b67f1426502e0e0db7c7576	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_23_length_50460_cov_34.876253	50460	0.38436385255648037	78a7533e56256a0468a6ac7cf080f7cd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_24_length_48645_cov_34.689037	48645	0.3890430671189228	7ef0413f7a1f3a278984b5db6db1d81d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_25_length_47588_cov_32.359852	47588	0.37129108178532405	325af5238a59b26533413ad5fbb9c597	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_26_length_46182_cov_34.276935	46182	0.3822918020007795	3646e300d4392735aef70d0089d469a0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_27_length_44753_cov_32.861558	44753	0.4047773333631265	19e6a24c5de3a5e699e91adf41e9a8aa	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_28_length_43998_cov_34.330349	43998	0.3607436701668258	8ddda23d42417c0b1cb979977c36f4a6	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_29_length_42607_cov_33.833490	42607	0.37533738587556037	900650fd9916c62a78308388e4628791	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR28167564	chromosome	-	-	NODE_2_length_305930_cov_36.053889	305930	0.3972836923479227	9af212a1bbe274a29c2d22191c24df85	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
