sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR13327178	chromosome	-	-	NODE_100_length_9427_cov_8.189001	9427	0.32873660761642093	a79550836026d04837b76f1fd6cdec75	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_101_length_9287_cov_10.972899	9287	0.3655647679552062	f3f61f449a6334d9bc8f0c1552c405c4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AC163	AL241	NODE_102_length_8830_cov_633.314626	8830	0.34552661381653454	e3e5e0783df256931e8521baac86d70f	not tested	rep_cluster_1172	000454__KY202458_00008	-	-	-	-	-	-	-	CP026708	0.0	Acinetobacter baumannii	-	-	-
SRR13327178	plasmid	AE272	AO018	NODE_103_length_8645_cov_12.461034	8645	0.35777906304222096	4aa92b168b6f836f12a904009c72e617	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.00308338	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_104_length_8551_cov_13.989943	8551	0.3987837679803532	73d43eac8173261283022c9c28d099f0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_105_length_8321_cov_16.524690	8321	0.402595841845932	5286e8adc2ae80f1aab95432887a63d0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_106_length_8305_cov_13.553497	8305	0.3717037928958459	29e49cd10333f26984fa58248a8631f1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_107_length_7880_cov_12.304331	7880	0.36573604060913706	8dd208547ad77672b73074cba5483001	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_108_length_7773_cov_12.358353	7773	0.3784896436382349	54ad63027701e48acace3640e4667ea4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AB082	AJ649	NODE_109_length_7496_cov_10.435582	7496	0.3328441835645678	38722f5b0c21eb3ea5abd988dcf3e566	not tested	-	-	MOBF	NC_017163_00021	MPF_T	NC_017163_00020	-	-	-	CP016297	0.00489536	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_10_length_73269_cov_15.358166	73269	0.39113404031718735	9cd376d64bbec32490a48c768085bdbe	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_110_length_7362_cov_15.115242	7362	0.38318391741374624	778c14108c2b82f9175b4dc9061f95eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_111_length_7183_cov_7.379164	7183	0.3193651677572045	8b95bb46f76e92ba9538cecf817210a5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_112_length_7086_cov_6.776728	7086	0.3219023426474739	64a2969088b8052e9f5f32ef3b42a5f3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_113_length_6766_cov_11.830508	6766	0.3604788649127993	af513d6b50755bfa0faab2f587a56a69	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_114_length_6681_cov_9.844424	6681	0.3544379583894627	062cc0707dc6a9a842f3a54e0c5a5a43	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AB082	AJ649	NODE_115_length_6648_cov_6.276683	6648	0.3121239470517449	02c8ec36268fb4a756c9ab87b03f2d24	not tested	rep_cluster_734	002211__NC_010606_00001	-	-	-	-	-	-	-	CP016297	0.00489536	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_116_length_6585_cov_10.157262	6585	0.3703872437357631	712616cecd0c6cef83be50e969ef75eb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_117_length_6186_cov_16.859537	6186	0.39249919172324604	1b7e320de98ecbcb99c82c8f49619a7d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_118_length_6026_cov_16.280918	6026	0.3923000331895121	fa1c55c885dbf06069d21512aecc5b02	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_119_length_5882_cov_17.524641	5882	0.39697381842910573	203395e0388f8a666e3c395d76b211ed	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_11_length_72315_cov_15.358660	72315	0.4047431376616193	7da00ecf943941c3e6421ee3664134a8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_120_length_5867_cov_8.610957	5867	0.34804840634054884	87d6a80d46276f808789b92c1f0bf3e1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AE272	AO018	NODE_121_length_5827_cov_11.418471	5827	0.3605628968594474	5384398bb61dbe190b9e30d3e9490ffb	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.00308338	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_122_length_5621_cov_11.307497	5621	0.38000355808574987	09927eabd9bbfd390d08fc9aa359d3c9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AE271	AO017	NODE_123_length_5609_cov_10.856624	5609	0.3440898555892316	d514f7d369f9f6887913803b352b7391	not tested	-	-	-	-	-	-	-	-	-	CP039931	0.0181313	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_124_length_5573_cov_18.219218	5573	0.39314552305759914	e91d78f80577ad4cb4e65279fff67534	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_125_length_5532_cov_9.481318	5532	0.35755603759942156	fab2bd45974f0c023b5e9f64b1ad52f9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_126_length_5427_cov_12.623874	5427	0.37239727289478536	9fc59d7c842d7760a6d4f927cb5c5171	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_127_length_5038_cov_10.463657	5038	0.3957919809448194	caadc3a23f3616e98abdafff2bdcc9fb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_128_length_5033_cov_15.256790	5033	0.3842638585336777	747c47465ac2e340bce5c9575a38e89e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_129_length_4840_cov_8.271251	4840	0.3293388429752066	5b12339ed52d12bee896653b9f6e79b4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_12_length_71730_cov_24.891709	71730	0.3927924160044612	8bd594b99f280ee0e092a8582f2694db	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_130_length_4384_cov_12.137456	4384	0.40556569343065696	addc2d90e41bbcadd9e4541460f37aec	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_131_length_4306_cov_14.130021	4306	0.37923827217835576	f5b37f60e69f455fe843139a8a688dcf	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_132_length_4304_cov_106.518430	4304	0.510223490252021	bedbcf71b4754a1a5045e6fe6ef42540	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AF972	-	NODE_133_length_4158_cov_17.830254	4158	0.40115440115440115	b02d398d371599e0d130e6798d7760ea	not tested	-	-	-	-	-	-	-	-	-	CP040044	0.0442483	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_134_length_4083_cov_7.355422	4083	0.3355375949057066	508e10d4012391874823e4dde7e59441	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	chromosome	-	-	NODE_135_length_4000_cov_6.447834	4000	0.3235	6f1d24271ea65f636368d2426fbfb1f5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AB082	AJ649	NODE_136_length_3991_cov_7.428571	3991	0.31946880481082435	05ba97ef5d073872ca14ba47af5c2af5	not tested	-	-	-	-	-	-	-	-	-	CP016297	0.00489536	Acinetobacter baumannii	-	-	-
SRR13327178	chromosome	-	-	NODE_137_length_3985_cov_12.669326	3985	0.3641154328732748	374340b3885119633e18d7b742a4bfc9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR13327178	plasmid	AC237	AL339	NODE_138_length_3814_cov_27.138358	3814	0.5288411116937598	de87fcb6778d19959253887b21dddf64	not tested	-	-	-	-	-	-	-	-	-	CP007579	0.00781808	Acinetobacter baumannii AC30	CP001182	IS15	repetitve element
