sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR25445078	chromosome	-	-	NODE_10_length_147226_cov_36.592610	147226	0.38362789181258744	bda32f0e1b9c53a8d2b21dd9dc594c4a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_11_length_131056_cov_36.367907	131056	0.40161457697472835	c72550d9ce4ddc27c45340bceec3ff9f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_12_length_123238_cov_35.931159	123238	0.3859328558202992	b290f16692a8f8229e7ad86550d2edde	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_13_length_122200_cov_35.225993	122200	0.3869721767594108	4523a249b98457a3f821cbc2f9b9d073	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_14_length_113443_cov_38.416687	113443	0.40119707694613155	42909d249d619b166457e806e45a8931	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_15_length_110155_cov_36.379398	110155	0.39355453678906993	f5135737e0e71686235b220d59806b2e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_16_length_95215_cov_35.251787	95215	0.38817413222706504	d06fcff6a594db6a7f0881e32f2b633e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_17_length_67841_cov_37.586726	67841	0.4099438392712372	7aef8429608aa5b2b93edfd9cd081df9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	plasmid	AE272	AO018	NODE_18_length_61974_cov_31.758659	61974	0.3664439926420757	02c02c04bee874c0b4496bde7982adcc	not tested	-	-	-	-	-	-	-	-	-	CP036285	0.0026025	Acinetobacter baumannii	-	-	-
SRR25445078	chromosome	-	-	NODE_19_length_58011_cov_36.489225	58011	0.3944424333316095	bd9d8c25809df1823cd26c3cc5560159	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_1_length_406321_cov_32.667020	406321	0.38528650992688046	0eea5ddb8d9069e39ec427d45aae6e71	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_20_length_50725_cov_37.508059	50725	0.38393297190734355	c7e5413feb8dd038929428af72b1a98e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_21_length_49691_cov_34.344693	49691	0.3758628323036365	bbba84cc7a7a34c1fc11b0053db95b13	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_22_length_48191_cov_35.964214	48191	0.3834740926729057	f3d047a75dedaefac04c69b190e37c95	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_23_length_47608_cov_34.532573	47608	0.3890312552512183	99b95010528f393daafe87ef52264a3d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	plasmid	AE272	AO018	NODE_24_length_43524_cov_33.752516	43524	0.38381123058542416	2bb440efbcd61178ea6ac55597fc02c6	not tested	-	-	MOBP	NZ_ALIG01000010_00048	-	-	-	-	-	CP036285	0.0026025	Acinetobacter baumannii	-	-	-
SRR25445078	chromosome	-	-	NODE_25_length_42800_cov_31.536287	42800	0.3735747663551402	82d46677c703932d037de5bcb20f5ba0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR25445078	chromosome	-	-	NODE_26_length_42649_cov_34.607380	42649	0.38565968721423716	30a6f77028afee1c44e5deed1e979af5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
