sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SRR14101547	chromosome	-	-	NODE_100_length_13279_cov_7.813581	13279	0.3898636945553129	e8fb5e3cfe77c6754acf35eb151b4872	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_101_length_12841_cov_7.576833	12841	0.40705552527061756	f5d58fd6baa16589ef0792a62b637792	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_102_length_12791_cov_7.393397	12791	0.38331639433977016	8535418f4511c8cdd846c80aea5453f5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_103_length_12746_cov_6.363802	12746	0.4071081123489722	a56c72949ba1167c88f0891a809d9b08	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_104_length_12650_cov_7.035376	12650	0.40703557312252964	9b93c42ea0c5f283ff1ad60274843ba3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_105_length_12173_cov_7.087875	12173	0.39045428407130534	9e795031f5cb5b67b119126d976e33e9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_106_length_12142_cov_6.935066	12142	0.38486246087959153	84cc011502636aef1b50d7df84b3c08e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_107_length_12129_cov_7.264838	12129	0.37909143375381316	39defe1fca86f1118a27f3162a98278a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_108_length_11583_cov_6.047370	11583	0.3861693861693862	e2d92231a373c27a68dac22a83952779	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_109_length_11578_cov_7.025002	11578	0.37821730868889275	9408da3b7710892d25ded0a1dfc69429	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_10_length_30333_cov_7.542502	30333	0.399103286849306	924d5bb2f286c657e7ce41b5df9ae990	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_110_length_11317_cov_6.275450	11317	0.37713174869665106	8e4fc75162bf858eb484e17323a4baa0	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_111_length_11286_cov_7.026012	11286	0.3968633705475811	93d4c37d5aef59873c3546c1266e3f7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_112_length_11273_cov_6.592984	11273	0.3941275614299654	96463e7c8314010b72e4d819f547f9bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_113_length_11242_cov_5.876873	11242	0.38258317025440314	a05a8dec294d5687fda48991be9c2fdb	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_114_length_11226_cov_6.789521	11226	0.3769820060573668	b7afcd1c13311f5b54abff2aa6de32e8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_115_length_11207_cov_6.630627	11207	0.40108860533595075	841bfc6876845c936c497a77c4d06d3e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_116_length_11203_cov_7.524316	11203	0.3860573060787289	a113bf63957a837fc4618236f2d300f8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_117_length_11169_cov_7.333966	11169	0.39591727101799623	f141ee4b285749bfa742d5e2cad16042	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_118_length_11162_cov_6.053873	11162	0.3510123633757391	ebc1058871e8fbec4e2fffecea5a2172	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_119_length_11136_cov_6.077097	11136	0.3801185344827586	c7c83def510e39608a5d883fa3b4054a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_11_length_30247_cov_7.294613	30247	0.3843025754620293	4779bb5eebc9de804a06b406eb4fb045	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_120_length_11099_cov_7.557727	11099	0.3992251554194072	fdf73c407539736c4d1c36e385e25e68	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SRR14101547	chromosome	-	-	NODE_121_length_11006_cov_6.840744	11006	0.41777212429583865	242f3380197beb9f921e47b3b90690c7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
